"anio","iso3","country_name_abbreviation","sector_bp","sector_bp_name","import_value_pc"
"2020","BLM","Saint Barthélemy","3","Minerales","0.50664451914219"
"2020","BRA","Brazil","13","Otros productos industriales","5.10155244451599"
"2020","GUY","Guyana","12","Transporte","6.86772144226742"
"2020","SHN","Saint Helena","2","Alimentos procesados","1.50891426862917"
"2020","NAM","Namibia","2","Alimentos procesados","7.86035522918762"
"2020","CUW","Curaçao","12","Transporte","6.27377820243067"
"2020","CPV","Cabo Verde","7","Madera","0.72417390269584"
"2020","VGB","Br. Virgin Isds","3","Minerales","6.18515727445329"
"2020","BGD","Bangladesh","5","Plásticos y gomas","4.94805025160512"
"2020","TCD","Chad","2","Alimentos procesados","3.60013192062352"
"2020","GBR","United Kingdom","5","Plásticos y gomas","3.97888294487557"
"2020","TUR","Türkiye","5","Plásticos y gomas","6.82930009852857"
"2020","MLT","Malta","2","Alimentos procesados","3.29795616147219"
"2020","NCL","New Caledonia","2","Alimentos procesados","7.14360454894522"
"2020","ARM","Armenia","6","Cueros y pieles","0.270847160893826"
"2020","TCA","Turks and Caicos Isds","6","Cueros y pieles","0.454786123156705"
"2020","VGB","Br. Virgin Isds","2","Alimentos procesados","2.24104845074485"
"2020","LSO","Lesotho","5","Plásticos y gomas","3.40836762295788"
"2020","SSD","South Sudan","6","Cueros y pieles","0.00164699197839486"
"2020","ARE","United Arab Emirates","5","Plásticos y gomas","2.85295755519761"
"2020","AIA","Anguilla","3","Minerales","50.9966192091687"
"2020","FRA","France","6","Cueros y pieles","0.733197946521664"
"2020","DZA","Algeria","8","Textiles, indumentaria y calzado","4.53256402857424"
"2020","ASM","American Samoa","13","Otros productos industriales","2.22811809030775"
"2020","AND","Andorra","11","Maquinaria","11.2071479313057"
"2020","BHR","Bahrain","3","Minerales","23.3458183572478"
"2020","ARM","Armenia","2","Alimentos procesados","8.47216128555077"
"2020","BIH","Bosnia Herzegovina","3","Minerales","9.99327374675986"
"2020","BWA","Botswana","10","Metales","3.89265594630753"
"2020","IOT","Br. Indian Ocean Terr.","11","Maquinaria","9.09064296528174"
"2020","VGB","Br. Virgin Isds","9","Piedra y vidrio","3.55503575244687"
"2020","BRN","Brunei Darussalam","1","Productos agropecuarios","5.19486294012036"
"2020","MMR","Myanmar","1","Productos agropecuarios","6.1938128683859"
"2020","BLR","Belarus","12","Transporte","7.28043137737973"
"2020","KHM","Cambodia","1","Productos agropecuarios","2.4494324944275"
"2020","CMR","Cameroon","8","Textiles, indumentaria y calzado","6.9811779587786"
"2020","TCD","Chad","1","Productos agropecuarios","0.5175820760052"
"2020","CYP","Cyprus","4","Químicos","9.71058825213968"
"2020","DMA","Dominica","12","Transporte","13.6336142591115"
"2020","SLV","El Salvador","8","Textiles, indumentaria y calzado","11.9745400152276"
"2020","FLK","Falkland Isds (Malvinas)","13","Otros productos industriales","4.51512333060224"
"2020","FIN","Finland","8","Textiles, indumentaria y calzado","5.10129053406278"
"2020","GAB","Gabon","7","Madera","1.14299293208984"
"2020","GEO","Georgia","9","Piedra y vidrio","2.46691019868964"
"2020","KIR","Kiribati","10","Metales","3.70779997214426"
"2020","HTI","Haiti","13","Otros productos industriales","1.6819251628372"
"2020","HKG","China, Hong Kong SAR","11","Maquinaria","65.5341208199152"
"2020","ISL","Iceland","7","Madera","3.01133413897784"
"2020","IDN","Indonesia","7","Madera","2.27906632044633"
"2020","JAM","Jamaica","10","Metales","6.52800271173567"
"2020","LSO","Lesotho","4","Químicos","10.6010888919568"
"2020","MAC","China, Macao SAR","1","Productos agropecuarios","9.17795220221528"
"2020","MWI","Malawi","6","Cueros y pieles","0.18061171030007"
"2020","MDV","Maldives","1","Productos agropecuarios","7.49459027923205"
"2020","MLT","Malta","10","Metales","2.25727213514792"
"2020","MEX","Mexico","3","Minerales","7.52675858177714"
"2020","S19","Other Asia, nes","6","Cueros y pieles","0.284322634802317"
"2020","MNE","Montenegro","3","Minerales","11.1053034195123"
"2020","MSR","Montserrat","3","Minerales","30.4731867722076"
"2020","NAM","Namibia","4","Químicos","11.0835734695355"
"2020","NLD","Netherlands","6","Cueros y pieles","0.380543405744474"
"2020","SXM","Saint Maarten","10","Metales","5.0039914497978"
"2020","NZL","New Zealand","11","Maquinaria","24.1801915990885"
"2020","NER","Niger","8","Textiles, indumentaria y calzado","5.17507469250488"
"2020","NGA","Nigeria","9","Piedra y vidrio","1.80185767895799"
"2020","PHL","Philippines","1","Productos agropecuarios","9.06891071565714"
"2020","PRT","Portugal","12","Transporte","12.2555565745613"
"2020","TLS","Timor-Leste","4","Químicos","2.71913544183064"
"2020","SHN","Saint Helena","4","Químicos","5.50251284344592"
"2020","SAU","Saudi Arabia","12","Transporte","14.5407926438594"
"2020","SEN","Senegal","9","Piedra y vidrio","2.22567227417402"
"2020","SVK","Slovakia","4","Químicos","6.79983967526634"
"2020","ZWE","Zimbabwe","8","Textiles, indumentaria y calzado","2.0299327059708"
"2020","SWZ","Eswatini","10","Metales","5.00952790457821"
"2020","CHE","Switzerland","7","Madera","1.85950221671463"
"2020","THA","Thailand","10","Metales","11.9849763008209"
"2020","TUN","Tunisia","8","Textiles, indumentaria y calzado","12.7260950953305"
"2020","UKR","Ukraine","10","Metales","5.76474717641202"
"2020","TZA","United Rep. of Tanzania","8","Textiles, indumentaria y calzado","8.09652006058318"
"2020","BFA","Burkina Faso","5","Plásticos y gomas","4.43174948820482"
"2020","UZB","Uzbekistan","11","Maquinaria","28.5455298003352"
"2020","YEM","Yemen","12","Transporte","8.42928673448341"
"2020","ALB","Albania","9","Piedra y vidrio","3.83100714016367"
"2020","BHR","Bahrain","8","Textiles, indumentaria y calzado","2.87744667833771"
"2020","BRB","Barbados","1","Productos agropecuarios","8.30802976790276"
"2020","BOL","Bolivia (Plurinational State of)","1","Productos agropecuarios","5.54327213508642"
"2020","BWA","Botswana","1","Productos agropecuarios","5.93972393045398"
"2020","BLZ","Belize","10","Metales","3.2783598488412"
"2020","BRN","Brunei Darussalam","12","Transporte","6.59388460973838"
"2020","MMR","Myanmar","12","Transporte","7.03628722074202"
"2020","CYM","Cayman Isds","11","Maquinaria","3.33148926938715"
"2020","CHL","Chile","1","Productos agropecuarios","9.38209267507919"
"2020","CZE","Czechia","10","Metales","9.66879510891796"
"2020","BEN","Benin","8","Textiles, indumentaria y calzado","10.9860603143604"
"2020","DOM","Dominican Rep.","4","Químicos","9.03936046136411"
"2020","FRA","France","9","Piedra y vidrio","3.18892172204939"
"2020","PYF","French Polynesia","9","Piedra y vidrio","0.819409224617098"
"2020","DJI","Djibouti","6","Cueros y pieles","0.72604877199422"
"2020","GAB","Gabon","3","Minerales","4.31967352059276"
"2020","GIB","Gibraltar","11","Maquinaria","1.50593847421684"
"2020","GTM","Guatemala","1","Productos agropecuarios","9.59201550190594"
"2020","HND","Honduras","7","Madera","4.37465530490601"
"2020","HUN","Hungary","10","Metales","8.05776380043636"
"2020","ISL","Iceland","3","Minerales","7.05109741662907"
"2020","IRQ","Iraq","9","Piedra y vidrio","5.74622393772477"
"2020","KAZ","Kazakhstan","7","Madera","2.38501019983972"
"2020","KEN","Kenya","1","Productos agropecuarios","11.2779168322568"
"2020","PRK","Dem. People's Rep. of Korea","8","Textiles, indumentaria y calzado","17.417422982513"
"2020","LTU","Lithuania","11","Maquinaria","19.432499196828"
"2020","MLI","Mali","4","Químicos","10.4071890701343"
"2020","MDA","Rep. of Moldova","1","Productos agropecuarios","7.51115250179215"
"2020","MAR","Morocco","1","Productos agropecuarios","12.1869057423403"
"2020","OMN","Oman","13","Otros productos industriales","5.28943336200268"
"2020","NGA","Nigeria","1","Productos agropecuarios","10.3786318320729"
"2020","PAN","Panama","6","Cueros y pieles","0.319456208275269"
"2020","POL","Poland","9","Piedra y vidrio","1.86768524648921"
"2020","RWA","Rwanda","3","Minerales","11.0584760336271"
"2020","SPM","Saint Pierre and Miquelon","10","Metales","0.729569910869224"
"2020","SAU","Saudi Arabia","2","Alimentos procesados","4.44863415415443"
"2020","SDN","Sudan","1","Productos agropecuarios","9.23720830372869"
"2020","SWZ","Eswatini","5","Plásticos y gomas","5.51982293462147"
"2020","TJK","Tajikistan","7","Madera","4.23905108453859"
"2020","TKL","Tokelau","5","Plásticos y gomas","1.96964330125331"
"2020","TUN","Tunisia","1","Productos agropecuarios","7.75558651378142"
"2020","TUR","Türkiye","4","Químicos","9.79989072617131"
"2020","WSM","Samoa","13","Otros productos industriales","5.17710287085126"
"2020","AUS","Australia","4","Químicos","9.71302697177534"
"2020","AUT","Austria","7","Madera","4.15375223268251"
"2020","ARM","Armenia","4","Químicos","8.60197524781038"
"2020","BOL","Bolivia (Plurinational State of)","6","Cueros y pieles","0.316045017515643"
"2020","BIH","Bosnia Herzegovina","6","Cueros y pieles","1.87481620218628"
"2020","BGR","Bulgaria","12","Transporte","7.47978414087379"
"2020","CAN","Canada","8","Textiles, indumentaria y calzado","4.60593861518679"
"2020","CXR","Christmas Isds","13","Otros productos industriales","4.06909835444741"
"2020","CRI","Costa Rica","1","Productos agropecuarios","8.49933474896338"
"2020","DJI","Djibouti","1","Productos agropecuarios","20.6919957894941"
"2020","KIR","Kiribati","1","Productos agropecuarios","16.3953454502388"
"2020","GRC","Greece","11","Maquinaria","15.0519113522736"
"2020","HTI","Haiti","8","Textiles, indumentaria y calzado","24.0157673714469"
"2020","HKG","China, Hong Kong SAR","13","Otros productos industriales","5.84545439393027"
"2020","ISR","Israel","8","Textiles, indumentaria y calzado","5.77594364714208"
"2020","ITA","Italy","12","Transporte","9.3740067495321"
"2020","KAZ","Kazakhstan","6","Cueros y pieles","0.904695694024866"
"2020","KGZ","Kyrgyzstan","11","Maquinaria","13.1379041412905"
"2020","NAM","Namibia","8","Textiles, indumentaria y calzado","4.11926023768279"
"2020","NPL","Nepal","8","Textiles, indumentaria y calzado","8.77646849442138"
"2020","CUW","Curaçao","8","Textiles, indumentaria y calzado","5.2172212074433"
"2020","SXM","Saint Maarten","11","Maquinaria","13.1263156521108"
"2020","MNP","N. Mariana Isds","10","Metales","0.490219464086238"
"2020","PNG","Papua New Guinea","8","Textiles, indumentaria y calzado","3.38760513255182"
"2020","PHL","Philippines","13","Otros productos industriales","5.19256616285017"
"2020","PCN","Pitcairn","8","Textiles, indumentaria y calzado",
"2020","TLS","Timor-Leste","1","Productos agropecuarios","12.2940550017446"
"2020","VCT","Saint Vincent and the Grenadines","11","Maquinaria","16.6307933232709"
"2020","SMR","San Marino","2","Alimentos procesados","1.78672783522235"
"2020","STP","Sao Tome and Principe","10","Metales","10.7546259838393"
"2020","SYC","Seychelles","10","Metales","2.15982161966743"
"2020","SLE","Sierra Leone","4","Químicos","14.9669407003415"
"2020","IND","India","6","Cueros y pieles","0.180666115657517"
"2020","VNM","Viet Nam","1","Productos agropecuarios","7.81366010240756"
"2020","ZWE","Zimbabwe","9","Piedra y vidrio","2.14139510511887"
"2020","SUR","Suriname","2","Alimentos procesados","13.0184004527732"
"2020","TON","Tonga","13","Otros productos industriales","4.03347007104643"
"2020","TKM","Turkmenistan","8","Textiles, indumentaria y calzado","3.03517850735184"
"2020","TUV","Tuvalu","11","Maquinaria","3.28762333212008"
"2020","UKR","Ukraine","1","Productos agropecuarios","7.10921160447448"
"2020","UZB","Uzbekistan","9","Piedra y vidrio","1.776285307044"
"2020","ZMB","Zambia","1","Productos agropecuarios","5.91708762195965"
"2020","ALB","Albania","1","Productos agropecuarios","6.45746970926511"
"2020","DZA","Algeria","9","Piedra y vidrio","1.40387337615044"
"2020","BIH","Bosnia Herzegovina","8","Textiles, indumentaria y calzado","10.0506983987115"
"2020","BRA","Brazil","12","Transporte","9.83910128876648"
"2020","BLR","Belarus","7","Madera","2.77444896939117"
"2020","COL","Colombia","8","Textiles, indumentaria y calzado","6.09525442857739"
"2020","CUB","Cuba","9","Piedra y vidrio","2.19123512806057"
"2020","SLV","El Salvador","3","Minerales","11.0921527964012"
"2020","EST","Estonia","8","Textiles, indumentaria y calzado","4.91594615125001"
"2020","FIN","Finland","11","Maquinaria","25.1894611025304"
"2020","FRA","France","7","Madera","2.94487212252684"
"2020","GUY","Guyana","6","Cueros y pieles","0.178453833692124"
"2020","IRN","Iran","11","Maquinaria","28.385439897378"
"2020","ITA","Italy","11","Maquinaria","18.3748994680112"
"2020","KAZ","Kazakhstan","3","Minerales","5.55382826201404"
"2020","LAO","Lao People's Dem. Rep.","3","Minerales","15.9530669401028"
"2020","LSO","Lesotho","11","Maquinaria","13.8293059674253"
"2020","MAC","China, Macao SAR","4","Químicos","8.68419472687492"
"2020","MAR","Morocco","11","Maquinaria","23.013089680737"
"2020","NPL","Nepal","1","Productos agropecuarios","23.453813996567"
"2020","ABW","Aruba","4","Químicos","12.8910321636741"
"2020","NCL","New Caledonia","4","Químicos","11.2923220327926"
"2020","NIU","Niue","13","Otros productos industriales","1.00447797357487"
"2020","NFK","Norfolk Isds","11","Maquinaria","1.82895063595594"
"2020","NOR","Norway","11","Maquinaria","23.8216188670949"
"2020","SVN","Slovenia","11","Maquinaria","20.2056424561542"
"2020","SWZ","Eswatini","11","Maquinaria","11.6964936391792"
"2020","TKL","Tokelau","10","Metales","1.8413122037245"
"2020","TTO","Trinidad and Tobago","11","Maquinaria","24.3571166090488"
"2020","TZA","United Rep. of Tanzania","10","Metales","22.6355553903385"
"2020","WLF","Wallis and Futuna Isds","4","Químicos","29.0485335871623"
"2020","AFG","Afghanistan","9","Piedra y vidrio","2.11412380355081"
"2020","BGD","Bangladesh","13","Otros productos industriales","2.89892901542476"
"2020","BTN","Bhutan","4","Químicos","5.01499455170394"
"2020","BIH","Bosnia Herzegovina","2","Alimentos procesados","7.98895551989516"
"2020","BRA","Brazil","10","Metales","5.9112160095971"
"2020","MMR","Myanmar","9","Piedra y vidrio","1.7622006764807"
"2020","CXR","Christmas Isds","6","Cueros y pieles","0.00109077637049923"
"2020","COM","Comoros","1","Productos agropecuarios","22.5829620675697"
"2020","BEN","Benin","9","Piedra y vidrio","1.03542990356669"
"2020","ECU","Ecuador","9","Piedra y vidrio","1.25234357284065"
"2020","GNQ","Equatorial Guinea","7","Madera","1.36411102266405"
"2020","EST","Estonia","1","Productos agropecuarios","6.63970459111835"
"2020","ATF","Fr. South Antarctic Terr.","12","Transporte","1.39933817192353"
"2020","PSE","State of Palestine","3","Minerales","16.0159179555893"
"2020","GRL","Greenland","9","Piedra y vidrio","0.514498236552669"
"2020","ISL","Iceland","8","Textiles, indumentaria y calzado","5.74033113206206"
"2020","IRL","Ireland","10","Metales","3.9055064275262"
"2020","MAC","China, Macao SAR","11","Maquinaria","14.4374036551306"
"2020","MWI","Malawi","5","Plásticos y gomas","5.76765670603091"
"2020","MAR","Morocco","9","Piedra y vidrio","1.72569691948865"
"2020","ABW","Aruba","11","Maquinaria","16.4133538590661"
"2020","NZL","New Zealand","10","Metales","5.55955339135678"
"2020","NER","Niger","9","Piedra y vidrio","0.239487771414103"
"2020","PLW","Palau","10","Metales","0.465936154456374"
"2020","POL","Poland","3","Minerales","5.11211375369364"
"2020","RUS","Russian Federation","11","Maquinaria","31.1304328422849"
"2020","BLM","Saint Barthélemy","1","Productos agropecuarios","0.060475643290675"
"2020","SPM","Saint Pierre and Miquelon","5","Plásticos y gomas","1.52870282060132"
"2020","SMR","San Marino","8","Textiles, indumentaria y calzado","30.7751734119797"
"2020","SVK","Slovakia","9","Piedra y vidrio","1.65792656958722"
"2020","VNM","Viet Nam","3","Minerales","5.40540585001574"
"2020","THA","Thailand","6","Cueros y pieles","0.647434261228979"
"2020","ARE","United Arab Emirates","6","Cueros y pieles","0.349085840731438"
"2020","TUR","Türkiye","13","Otros productos industriales","3.43044264854042"
"2020","EGY","Egypt","8","Textiles, indumentaria y calzado","5.66314641334557"
"2020","WSM","Samoa","11","Maquinaria","17.5886924564257"
"2020","ZMB","Zambia","4","Químicos","17.5192841173049"
"2020","AFG","Afghanistan","11","Maquinaria","15.7565679068274"
"2020","BMU","Bermuda","9","Piedra y vidrio","0.898422272353004"
"2020","BOL","Bolivia (Plurinational State of)","10","Metales","5.18334611485617"
"2020","BDI","Burundi","6","Cueros y pieles","0.129761874239844"
"2020","LKA","Sri Lanka","13","Otros productos industriales","3.44999568809345"
"2020","TCD","Chad","5","Plásticos y gomas","6.03070459008162"
"2020","CHN","China","8","Textiles, indumentaria y calzado","1.92189588595471"
"2020","COG","Congo","11","Maquinaria","16.0564320160795"
"2020","SLV","El Salvador","1","Productos agropecuarios","12.0641104681091"
"2020","GEO","Georgia","7","Madera","3.38511283723167"
"2020","GHA","Ghana","7","Madera","1.92415401168384"
"2020","GUM","Guam","13","Otros productos industriales","3.71333411940659"
"2020","HND","Honduras","3","Minerales","10.6071827311001"
"2020","IRQ","Iraq","6","Cueros y pieles","0.309123540894449"
"2020","KGZ","Kyrgyzstan","8","Textiles, indumentaria y calzado","33.5360928070426"
"2020","LBR","Liberia","5","Plásticos y gomas","0.500381606049162"
"2020","MEX","Mexico","8","Textiles, indumentaria y calzado","2.99671576880548"
"2020","BES","Bonaire","13","Otros productos industriales","18.8464553953824"
"2020","NER","Niger","10","Metales","5.3253670838693"
"2020","PER","Peru","1","Productos agropecuarios","10.5051271770179"
"2020","PCN","Pitcairn","1","Productos agropecuarios",
"2020","PRT","Portugal","9","Piedra y vidrio","1.55075243386026"
"2020","RWA","Rwanda","10","Metales","8.80061054136627"
"2020","KNA","Saint Kitts and Nevis","8","Textiles, indumentaria y calzado","2.31199448920938"
"2020","SOM","Somalia","3","Minerales","1.93788652677735"
"2020","ZAF","South Africa","1","Productos agropecuarios","5.55548729977196"
"2020","ZWE","Zimbabwe","11","Maquinaria","18.6941131759448"
"2020","SWE","Sweden","3","Minerales","8.70865909240955"
"2020","USA","USA","12","Transporte","12.9549803140565"
"2020","VEN","Venezuela","3","Minerales","20.7726721937568"
"2020","ATG","Antigua and Barbuda","12","Transporte","34.0705798725032"
"2020","BRA","Brazil","9","Piedra y vidrio","1.5503542198285"
"2020","BLZ","Belize","8","Textiles, indumentaria y calzado","5.78080128497516"
"2020","CAN","Canada","1","Productos agropecuarios","5.36195326228994"
"2020","CHN","China","11","Maquinaria","26.2149412764612"
"2020","HRV","Croatia","6","Cueros y pieles","1.1161964575944"
"2020","CYP","Cyprus","3","Minerales","14.387354599968"
"2020","GEO","Georgia","1","Productos agropecuarios","10.5203964449275"
"2020","HND","Honduras","9","Piedra y vidrio","1.12118132932406"
"2020","ISL","Iceland","6","Cueros y pieles","0.358901062898934"
"2020","MRT","Mauritania","4","Químicos","6.38151766408946"
"2020","MNE","Montenegro","13","Otros productos industriales","6.47319998852868"
"2020","OMN","Oman","9","Piedra y vidrio","2.69120062780521"
"2020","VUT","Vanuatu","9","Piedra y vidrio","1.30648488079433"
"2020","NER","Niger","3","Minerales","3.95864020150431"
"2020","NGA","Nigeria","4","Químicos","8.7990753985096"
"2020","MHL","Marshall Isds","4","Químicos","0.0227119430024979"
"2020","PHL","Philippines","3","Minerales","10.5863413924063"
"2020","RWA","Rwanda","8","Textiles, indumentaria y calzado","5.00793248062965"
"2020","SEN","Senegal","8","Textiles, indumentaria y calzado","7.87086463952745"
"2020","SLE","Sierra Leone","11","Maquinaria","20.5822896493135"
"2020","THA","Thailand","3","Minerales","13.2274418623967"
"2020","TUR","Türkiye","1","Productos agropecuarios","5.98697110978401"
"2020","MKD","North Macedonia","4","Químicos","13.6659456493866"
"2020","GBR","United Kingdom","7","Madera","2.74889530410511"
"2020","BRA","Brazil","6","Cueros y pieles","0.240442138779186"
"2020","SLB","Solomon Isds","9","Piedra y vidrio","0.0223403758483091"
"2020","VGB","Br. Virgin Isds","13","Otros productos industriales","4.13613425889785"
"2020","LKA","Sri Lanka","8","Textiles, indumentaria y calzado","17.7100932484344"
"2020","DMA","Dominica","9","Piedra y vidrio","1.23128358243157"
"2020","GNQ","Equatorial Guinea","5","Plásticos y gomas","3.29070066296829"
"2020","PSE","State of Palestine","4","Químicos","9.86692903649291"
"2020","GHA","Ghana","11","Maquinaria","19.9508357407564"
"2020","GRL","Greenland","10","Metales","6.56093269410216"
"2020","GRD","Grenada","13","Otros productos industriales","3.8333906296656"
"2020","JAM","Jamaica","8","Textiles, indumentaria y calzado","2.77960964457437"
"2020","KAZ","Kazakhstan","8","Textiles, indumentaria y calzado","10.8197109003757"
"2020","KWT","Kuwait","1","Productos agropecuarios","10.9242553128739"
"2020","MLI","Mali","9","Piedra y vidrio","1.01158503204484"
"2020","MLT","Malta","11","Maquinaria","10.8668648480744"
"2020","S19","Other Asia, nes","4","Químicos","9.28384360734235"
"2020","MNE","Montenegro","2","Alimentos procesados","10.2709029580049"
"2020","NCL","New Caledonia","3","Minerales","19.4378086261731"
"2020","VUT","Vanuatu","1","Productos agropecuarios","9.77482833809699"
"2020","NIC","Nicaragua","8","Textiles, indumentaria y calzado","19.4155287792013"
"2020","VNM","Viet Nam","11","Maquinaria","41.6582450548414"
"2020","ESP","Spain","7","Madera","2.25513049727015"
"2020","SSD","South Sudan","13","Otros productos industriales","2.70653848463996"
"2020","TUR","Türkiye","6","Cueros y pieles","0.219485660612853"
"2020","TKM","Turkmenistan","1","Productos agropecuarios","2.11508793360865"
"2020","TCA","Turks and Caicos Isds","4","Químicos","8.60268301326836"
"2020","UKR","Ukraine","13","Otros productos industriales","4.62501808954437"
"2020","AUT","Austria","3","Minerales","4.9304840583115"
"2020","ARM","Armenia","7","Madera","3.36574377484312"
"2020","BTN","Bhutan","2","Alimentos procesados","4.72482163147748"
"2020","BGR","Bulgaria","11","Maquinaria","21.1372020989504"
"2020","CAN","Canada","12","Transporte","16.3302158674006"
"2020","CXR","Christmas Isds","4","Químicos","0.754743712899815"
"2020","COL","Colombia","9","Piedra y vidrio","1.1547291642227"
"2020","COM","Comoros","4","Químicos","5.11847793907049"
"2020","CYP","Cyprus","11","Maquinaria","12.7895286537586"
"2020","ECU","Ecuador","5","Plásticos y gomas","6.73133399062322"
"2020","ETH","Ethiopia","10","Metales","6.59321004436417"
"2020","FJI","Fiji","7","Madera","3.56250903434754"
"2020","KIR","Kiribati","7","Madera","4.83997785726908"
"2020","GUM","Guam","1","Productos agropecuarios","0.204221510713019"
"2020","HND","Honduras","6","Cueros y pieles","0.186529612480784"
"2020","JAM","Jamaica","1","Productos agropecuarios","10.1171315513378"
"2020","LSO","Lesotho","9","Piedra y vidrio","1.01738999480872"
"2020","LVA","Latvia","4","Químicos","10.4459944023042"
"2020","LUX","Luxembourg","7","Madera","3.38917666953645"
"2020","MYS","Malaysia","7","Madera","1.84949586602774"
"2020","MAR","Morocco","10","Metales","8.53156299665825"
"2020","BES","Bonaire","12","Transporte","6.81364711595568"
"2020","NGA","Nigeria","8","Textiles, indumentaria y calzado","9.73435237672637"
"2020","NFK","Norfolk Isds","5","Plásticos y gomas","0.113830736155455"
"2020","ROU","Romania","4","Químicos","11.1529333439336"
"2020","SRB","Serbia","8","Textiles, indumentaria y calzado","6.23724909131368"
"2020","SVK","Slovakia","10","Metales","9.53488168674737"
"2020","TON","Tonga","7","Madera","0.926546650299494"
"2020","UGA","Uganda","4","Químicos","11.5089370339028"
"2020","AGO","Angola","9","Piedra y vidrio","1.34143455356026"
"2020","BHS","Bahamas","11","Maquinaria","12.0324980140557"
"2020","BMU","Bermuda","4","Químicos","5.43737434577879"
"2020","CYM","Cayman Isds","12","Transporte","85.3227466959321"
"2020","TCD","Chad","13","Otros productos industriales","3.83568786339399"
"2020","HRV","Croatia","1","Productos agropecuarios","7.74686902181131"
"2020","FIN","Finland","12","Transporte","10.2400351010355"
"2020","PYF","French Polynesia","3","Minerales","8.55131701886812"
"2020","GHA","Ghana","8","Textiles, indumentaria y calzado","9.54660380830089"
"2020","KIR","Kiribati","4","Químicos","0.880554070747229"
"2020","GIN","Guinea","2","Alimentos procesados","11.0930587415581"
"2020","MLT","Malta","9","Piedra y vidrio","0.932731336877949"
"2020","MUS","Mauritius","11","Maquinaria","14.4750713695048"
"2020","NPL","Nepal","9","Piedra y vidrio","2.13745039560951"
"2020","NOR","Norway","4","Químicos","8.55244548211359"
"2020","MHL","Marshall Isds","10","Metales","1.30084409333293"
"2020","SLE","Sierra Leone","5","Plásticos y gomas","6.8681366174964"
"2020","TGO","Togo","1","Productos agropecuarios","8.36663247707676"
"2020","TON","Tonga","10","Metales","3.45121686819935"
"2020","EGY","Egypt","9","Piedra y vidrio","1.29135580139469"
"2020","GBR","United Kingdom","9","Piedra y vidrio","18.1080394360081"
"2020","BWA","Botswana","5","Plásticos y gomas","2.50645902779007"
"2020","BRA","Brazil","4","Químicos","21.7701708071846"
"2020","LKA","Sri Lanka","10","Metales","6.74559241027323"
"2020","CZE","Czechia","6","Cueros y pieles","0.368207634720937"
"2020","DOM","Dominican Rep.","8","Textiles, indumentaria y calzado","7.79313292188167"
"2020","FIN","Finland","10","Metales","10.1729190826172"
"2020","GRC","Greece","8","Textiles, indumentaria y calzado","7.08931446262191"
"2020","HUN","Hungary","8","Textiles, indumentaria y calzado","3.53312075644955"
"2020","JOR","Jordan","8","Textiles, indumentaria y calzado","10.6343789831922"
"2020","OMN","Oman","1","Productos agropecuarios","10.9378799702194"
"2020","NCL","New Caledonia","7","Madera","1.75787867021526"
"2020","PER","Peru","3","Minerales","10.8474659839445"
"2020","TLS","Timor-Leste","11","Maquinaria","11.2720490584973"
"2020","LCA","Saint Lucia","9","Piedra y vidrio","2.00736030596429"
"2020","VCT","Saint Vincent and the Grenadines","5","Plásticos y gomas","3.67762827339142"
"2020","SLE","Sierra Leone","8","Textiles, indumentaria y calzado","6.43618422124704"
"2020","SSD","South Sudan","8","Textiles, indumentaria y calzado","0.653413912962696"
"2020","THA","Thailand","7","Madera","1.65860426059479"
"2020","MKD","North Macedonia","11","Maquinaria","22.3068146239113"
"2020","EGY","Egypt","2","Alimentos procesados","2.28921714474857"
"2020","WLF","Wallis and Futuna Isds","11","Maquinaria","21.6261498229787"
"2020","ASM","American Samoa","8","Textiles, indumentaria y calzado","0.460186865463971"
"2020","BIH","Bosnia Herzegovina","11","Maquinaria","15.9258172877651"
"2020","CPV","Cabo Verde","1","Productos agropecuarios","7.49123930523472"
"2020","TCD","Chad","11","Maquinaria","33.8536423056905"
"2020","COG","Congo","8","Textiles, indumentaria y calzado","3.73250111963906"
"2020","DOM","Dominican Rep.","1","Productos agropecuarios","10.2091000434198"
"2020","NER","Niger","1","Productos agropecuarios","15.679811072098"
"2020","PRY","Paraguay","3","Minerales","12.6509832658437"
"2020","PRT","Portugal","3","Minerales","8.51402388781003"
"2020","SMR","San Marino","4","Químicos","6.18337293573695"
"2020","SAU","Saudi Arabia","4","Químicos","9.38898260218744"
"2020","ZAF","South Africa","11","Maquinaria","23.782022834998"
"2020","SWZ","Eswatini","1","Productos agropecuarios","11.5593889829402"
"2020","CHE","Switzerland","8","Textiles, indumentaria y calzado","5.02623366300522"
"2020","TKM","Turkmenistan","11","Maquinaria","28.9960366619301"
"2020","USA","USA","13","Otros productos industriales","9.36874336787216"
"2020","ASM","American Samoa","11","Maquinaria","8.71508502446432"
"2020","ARG","Argentina","5","Plásticos y gomas","6.86540175256912"
"2020","BOL","Bolivia (Plurinational State of)","11","Maquinaria","21.402938559009"
"2020","CZE","Czechia","9","Piedra y vidrio","1.76789156685932"
"2020","LBR","Liberia","7","Madera","0.148249652351482"
"2020","MDG","Madagascar","9","Piedra y vidrio","1.27611452205242"
"2020","MRT","Mauritania","10","Metales","6.43750771307238"
"2020","NIU","Niue","10","Metales","1.32118168248565"
"2020","PHL","Philippines","4","Químicos","6.22076149093858"
"2020","SVN","Slovenia","9","Piedra y vidrio","1.65821617546628"
"2020","TJK","Tajikistan","13","Otros productos industriales","2.88363446212615"
